代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
008549,汇安中债-广西信用债A,信用债,3,0,2024-07-04,1.0388,0.0002,3.26
005468,华泰紫金智盈债券C,信用债,3,0,2024-07-04,1.1003,0.0002,2.44
008785,中加博裕纯债债券,纯债,3,0,2024-07-04,1.0694,0.0002,2.35
040040,华安纯债债券A,纯债,3,4,2024-07-04,1.0824,0.0000,2.73
006762,国泰聚享纯债债券A,信用债,3,4,2024-07-04,1.0069,0.0000,2.13
000694,鑫元鸿利债券A,纯债,3,2,2024-07-04,1.1089,0.0003,3.48
009256,民生加银鑫通债券,信用债,3,0,2024-07-04,1.0870,0.0002,2.99
003741,鹏华丰盈债券,信用债,3,3,2024-07-04,1.0614,0.0000,2.39
009343,泰康长江经济带债券A,信用债,3,0,2024-07-04,1.0723,0.0002,2.73
009343,泰康长江经济带债券A,信用债,3,0,2024-07-04,1.0723,0.0002,2.73
004246,德邦锐乾债券A,信用债,3,4,2024-07-04,1.0124,0.0001,2.42
008256,南方中债1-5年国开行债券指数A,利率债,3,0,2024-07-04,1.0310,-0.0004,3.33
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
010529,广发中债1-5年国开行债券指数A,利率债,3,0,2024-07-04,1.0600,-0.0002,2.63
009529,国联中债1-5年国开行债券指数A,利率债,3,0,2024-07-04,1.0701,-0.0001,2.77
007094,建信中债3-5年国开行债券指数A,利率债,3,4,2024-07-04,1.0521,-0.0003,2.89
008411,博时富信纯债债券A,信用债,3,0,2024-07-04,1.0716,0.0001,2.34
007347,永赢昌利债券A,信用债,3,0,2024-07-04,1.1136,0.0002,2.63
002754,博时裕创纯债债券,信用债,3,4,2024-07-04,1.0330,0.0000,2.18
006016,平安惠安纯债债券,信用债,3,3,2024-07-04,1.0486,0.0001,3.23
004389,大成惠明纯债债券A,信用债,3,3,2024-07-04,1.0492,-0.0001,4.62
003517,国泰润利纯债债券A,信用债,3,3,2024-07-04,1.0150,0.0000,2.31
519718,交银施罗德纯债债券A/B,信用债,3,3,2024-07-04,1.1053,0.0003,2.42
007557,中加优选中高等级债券A,纯债,3,0,2024-07-04,1.0696,0.0002,2.48
006316,平安惠诚纯债债券,纯债,3,0,2024-07-04,1.0791,-0.0002,2.93
000898,华富恒稳纯债债券A,纯债,3,3,2024-07-04,1.0962,0.0002,3.03
006095,永赢泰益债券C,纯债,3,3,2024-07-04,1.0091,0.0000,2.99
519783,交银施罗德裕隆纯债债券C,信用债,3,3,2024-07-04,1.3402,0.0002,2.20
007596,招商添泽纯债债券C,信用债,3,0,2024-07-04,1.0687,0.0002,2.51
006979,泰康安欣纯债C,利率债,3,0,2024-07-04,1.0385,-0.0001,2.67
009599,嘉实致嘉纯债债券,纯债,3,0,2024-07-04,1.0371,0.0002,2.23
006913,南方华元债券A,信用债,3,3,2024-07-04,1.0655,0.0000,2.78
008043,兴业中证银行50金融债指数C,纯债,3,0,2024-07-04,1.0625,0.0000,2.64
519137,海富通瑞福债券A,信用债,3,4,2024-07-04,1.1460,0.0002,2.63
202021,南方中证南方小康产业ETF联接A,大盘价值股票,3,3,2024-07-04,1.6824,-0.0078,12.72
007560,国联恒鑫纯债债券A,纯债,3,0,2024-07-04,1.0383,0.0002,2.68
040026,华安信用四季红债券A,信用债,3,3,2024-07-04,1.0597,0.0000,2.81
007373,永赢卓利债券,信用债,3,3,2024-07-04,1.0650,0.0002,2.82
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
472007,汇添富利率债债券,利率债,3,0,2024-07-04,1.0351,-0.0002,2.13
006997,平安惠添纯债债券,纯债,3,4,2024-07-04,1.0492,0.0000,2.51
004027,广发景源纯债债券A,信用债,3,3,2024-07-04,1.0839,0.0001,2.76
007996,博时富顺纯债债券A,信用债,3,0,2024-07-04,1.0732,0.0001,2.61
007617,富国投资级信用债债券C,信用债,3,0,2024-07-04,1.0630,0.0001,2.67
002245,泰康稳健增利债券A,普通债券,3,3,2024-07-04,1.3978,-0.0005,2.22
007510,南方泰元债券A,纯债,3,0,2024-07-04,1.0444,0.0002,2.57
003408,景顺长城景泰丰利纯债债券C,利率债,3,3,2024-07-04,1.0910,-0.0004,3.94
003819,广发景华纯债债券A,信用债,3,4,2024-07-04,1.0235,0.0003,2.50
290007,泰信增强收益 - A,普通债券,3,0,2024-07-04,1.1285,0.0000,1.23
007332,嘉合磐昇纯债A,纯债,3,0,2024-07-04,1.1136,0.0001,2.11
009294,嘉实致益纯债债券,纯债,3,0,2024-07-04,1.0436,0.0000,2.76
513880,华安三菱日联日经225ETF（QDII）,QDII环球股票,3,3,2024-07-04,1.3291,0.0097,8.71
000802,中金纯债债券 - C,纯债,3,2,2024-07-04,1.2282,0.0002,2.42
004838,信澳安益纯债债券A,纯债,3,3,2024-07-04,1.0399,0.0001,1.85
008211,银华永盛债券,纯债,3,0,2024-07-04,1.1011,0.0000,2.56
006149,南方赢元债券,纯债,3,0,2024-07-04,1.1102,0.0001,2.52
164210,天弘同利债券（LOF）C,纯债,3,5,2024-07-04,1.2711,0.0001,2.50
006505,永赢祥益债券A,信用债,3,3,2024-07-04,1.0180,0.0002,2.72
161713,招商信用添利债券（LOF）A,普通债券,3,3,2024-07-04,1.0510,0.0002,2.18
005054,泰康瑞坤纯债债券C,纯债,3,3,2024-07-04,1.2453,-0.0003,3.05
002915,鑫元裕利债券,纯债,3,3,2024-07-04,1.1338,0.0000,2.35
004124,民生加银鑫升纯债债券,纯债,3,3,2024-07-04,1.0660,-0.0009,2.33
003574,大成惠利纯债债券A,信用债,3,3,2024-07-04,1.0149,0.0000,2.54
006088,永赢润益债券A,纯债,3,4,2024-07-04,1.0952,0.0000,2.59
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
001794,兴银朝阳债券,纯债,3,4,2024-07-04,1.0150,0.0002,1.97
009253,蜂巢添元纯债债券C,信用债,3,0,2024-07-04,1.0382,0.0002,2.02
006674,大成景旭纯债债券B,利率债,3,3,2024-07-04,1.0873,-0.0001,2.78
009252,蜂巢添元纯债债券A,信用债,3,0,2024-07-04,1.0190,0.0001,2.01
004089,汇添富鑫瑞债券A,普通债券,3,3,2024-07-04,1.1257,0.0002,3.10
006742,南方臻元债券,纯债,3,3,2024-07-04,1.1266,0.0002,2.92
007738,淳厚稳惠债券A,信用债,3,0,2024-07-04,1.0817,0.0001,3.23
006732,方正富邦富利纯债债券C,纯债,3,3,2024-07-04,1.0869,-0.0002,2.26
003788,方正富邦惠利纯债债券C,纯债,3,3,2024-07-04,1.0230,-0.0002,2.58
000152,大成景旭纯债债券A,利率债,3,3,2024-07-04,1.0872,-0.0002,2.77
000833,易方达富华纯债债券C,信用债,3,0,2024-07-04,1.0290,0.0002,2.53
007418,泰康信用精选债券C,信用债,3,0,2024-07-04,1.1187,0.0001,3.04
009038,浦银安盛普庆纯债债券C,纯债,3,0,2024-07-04,1.0784,0.0001,2.52
202110,南方润元纯债债券 - C,纯债,3,3,2024-07-04,1.1821,0.0000,2.32
003650,融通通润债券,纯债,3,3,2024-07-04,1.0806,0.0000,2.69
000207,建信双债增强债券A,普通债券,3,3,2024-07-04,1.2330,0.0000,1.31
121009,国投瑞银稳定增利债券C,普通债券,3,4,2024-07-04,1.0428,-0.0005,1.84
006186,永赢盈益债券A,纯债,3,2,2024-07-04,1.0536,-0.0001,2.59
003549,浙商惠裕纯债债券A,纯债,3,4,2024-07-04,1.0151,-0.0002,2.28
006443,永赢裕益债券A,纯债,3,4,2024-07-04,1.0271,-0.0001,2.17
012063,天弘中债1-5年政策性金融债指数A,利率债,3,0,2024-07-04,1.0313,-0.0002,2.82
005703,永赢增益债券A,纯债,3,4,2024-07-04,1.0069,0.0000,1.96
519136,海富通瑞丰债券,纯债,3,4,2024-07-04,1.2295,-0.0004,1.98
004689,博时丰庆纯债债券,纯债,3,4,2024-07-04,1.1314,0.0002,2.49
006915,南方亨元债券A,纯债,3,4,2024-07-04,1.0292,-0.0001,2.32
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
160716,嘉实中证锐联基本面50指数（LOF）A,大盘价值股票,3,2,2024-07-04,1.8385,-0.0031,12.58
008257,南方中债1-5年国开行债券指数C,利率债,3,0,2024-07-04,1.0316,-0.0005,3.31
006146,前海开源鼎欣债券C,纯债,3,3,2024-07-04,1.1318,0.0002,2.51
009434,淳厚稳嘉债券A,纯债,3,0,2024-07-04,1.0832,0.0001,1.77
009001,长城泰利纯债债券A,纯债,3,0,2024-07-04,1.0228,0.0001,2.01
161820,银华纯债信用主题债券（LOF）A,信用债,3,3,2024-07-04,1.1675,0.0002,2.49
000815,鑫元合享纯债债券A,纯债,3,2,2024-07-04,1.0959,-0.0001,1.92
007095,建信中债3-5年国开行债券指数C,利率债,3,4,2024-07-04,1.0497,-0.0003,2.83
003013,国联恒泰纯债债券A,信用债,3,3,2024-07-04,1.0453,0.0002,2.15
003454,招商招通纯债债券A,纯债,3,3,2024-07-04,1.0399,0.0001,2.29
860012,光大阳光稳债收益12个月持有债券A,普通债券,3,0,2024-07-04,1.1415,-0.0001,2.53
005073,永赢永益债券A,纯债,3,4,2024-07-04,1.0349,0.0001,2.54
006036,国联恒惠纯债债券C,纯债,3,4,2024-07-04,1.1367,0.0001,2.14
000134,中信保诚嘉鸿债券A,纯债,3,0,2024-07-04,1.0353,0.0001,1.95
686869,浙商聚盈纯债债券C,信用债,3,3,2024-07-04,1.1015,0.0001,2.98
003192,创金合信尊丰纯债债券A,纯债,3,3,2024-07-04,1.1275,-0.0001,1.87
009530,国联中债1-5年国开行债券指数C,利率债,3,0,2024-07-04,1.0664,-0.0002,2.74
007342,国投瑞银顺臻纯债债券A,纯债,3,0,2024-07-04,1.0915,0.0000,2.55
003078,泰康安惠纯债债券 A,信用债,3,3,2024-07-04,1.1791,0.0001,1.81
010734,红塔红土瑞景纯债债券C,纯债,3,0,2024-07-04,1.0544,0.0002,2.75
012465,上银慧嘉利债券,纯债,3,0,2024-07-04,1.0410,0.0002,3.14
007877,惠升和风纯债债券A,利率债,3,0,2024-07-04,1.0536,-0.0002,2.44
000736,诺安聚利债券A,纯债,3,2,2024-07-04,1.3534,0.0002,2.63
001784,兴银合盈债券C,纯债,3,3,2024-07-04,1.0341,0.0001,2.34
000655,鑫元稳利债券,纯债,3,4,2024-07-04,1.0696,0.0000,2.23
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
008747,大成景泰纯债债券A,纯债,3,0,2024-07-04,1.1149,0.0001,3.08
070038,嘉实纯债债券C,信用债,3,2,2024-07-04,1.2995,0.0001,2.39
160513,博时稳健回报债券（LOF）A,普通债券,3,5,2024-07-04,1.9901,-0.0038,1.98
006570,中金金元债券A,纯债,3,4,2024-07-04,1.0379,0.0002,2.32
002534,华安稳固收益债券A,普通债券,3,3,2024-07-04,1.2460,0.0000,2.81
100068,富国纯债债券C,信用债,3,3,2024-07-04,1.1222,0.0001,2.85
009496,大成景轩中高等级债券C,纯债,3,0,2024-07-04,1.0819,0.0002,3.57
000192,富国信用债债券 - C,信用债,3,3,2024-07-04,1.2629,0.0002,2.45
009278,同泰恒兴纯债债券A,利率债,3,0,2024-07-04,1.0073,-0.0006,2.58
000015,华夏纯债债券A,信用债,3,3,2024-07-04,1.1334,0.0001,2.15
006827,中加瑞鑫纯债债券,纯债,3,3,2024-07-04,1.0492,0.0001,1.89
003809,招商招顺纯债债券A,信用债,3,3,2024-07-04,1.1204,0.0002,2.25
519189,万家信用恒利债券 - C,普通债券,3,3,2024-07-04,1.1358,0.0001,2.96
002341,招商招瑞纯债债券A,信用债,3,3,2024-07-04,1.1506,0.0002,2.10
009484,鹏华普利债券C,信用债,3,0,2024-07-04,1.0987,0.0001,1.74
007396,广发景辉纯债债券,纯债,3,0,2024-07-04,1.0308,0.0002,2.37
007778,广发景富纯债债券,纯债,3,0,2024-07-04,1.0271,0.0003,3.05
860035,光大阳光稳债中短债债券A,普通债券,3,0,2024-07-04,1.1507,0.0002,2.08
007969,西部利得得尊纯债债券C,普通债券,3,0,2024-07-04,1.0672,-0.0013,2.49
160639,鹏华中证高铁产业指数（LOF）A,大盘价值股票,3,2,2024-07-04,0.8979,-0.0077,8.18
002548,嘉实稳瑞纯债债券,信用债,3,3,2024-07-04,1.0568,0.0002,2.41
006450,嘉实致盈债券,利率债,3,3,2024-07-04,1.0211,-0.0004,3.07
003728,融通通宸债券A,纯债,3,0,2024-07-04,1.0910,-0.0002,2.74
000194,银华信用四季红债券A,信用债,3,3,2024-07-04,1.0982,0.0001,2.47
007706,南方聪元债券A,纯债,3,0,2024-07-04,1.0272,0.0000,2.27
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
006828,银河久泰纯债债券,纯债,3,0,2024-07-04,1.0641,-0.0001,1.80
005951,民生加银恒益纯债债券A,纯债,3,3,2024-07-04,1.0623,-0.0002,3.51
004637,华夏鼎兴债券A,信用债,3,3,2024-07-04,1.0409,0.0002,2.72
006599,国寿安保安丰纯债债券,纯债,3,3,2024-07-04,1.0934,-0.0003,2.99
007075,富国产业债债券C,普通债券,3,3,2024-07-04,1.1829,-0.0006,2.12
007837,国寿安保尊耀纯债债券A,普通债券,3,0,2024-07-04,1.1565,-0.0021,2.58
006406,华富恒盛纯债债券C,纯债,3,1,2024-07-04,1.1222,0.0001,2.11
511010,国泰上证5年期国债ETF,利率债,3,2,2024-07-04,136.9340,-0.0390,2.67
006428,招商添悦纯债债券C,纯债,3,3,2024-07-04,1.0424,-0.0001,2.39
006892,新华鼎利债券C,普通债券,3,3,2024-07-04,1.1618,0.0003,2.59
007693,永赢鼎利债券C,纯债,3,0,2024-07-04,1.0464,0.0003,2.98
007435,华宝宝怡纯债债券,信用债,3,3,2024-07-04,1.0938,0.0002,2.12
011234,宏利中债1-5年国开行债券指数A,利率债,3,0,2024-07-04,1.0437,0.0001,1.99
006037,国泰瑞和纯债债券A,纯债,3,3,2024-07-04,1.0705,-0.0001,3.12
007930,淳厚稳鑫债券A,纯债,3,0,2024-07-04,1.0651,0.0001,2.30
008771,南方昭元债券A,纯债,3,0,2024-07-04,1.0795,0.0002,2.83
003583,建信稳定鑫利债券A,纯债,3,3,2024-07-04,1.0795,0.0001,2.64
003888,汇安嘉源纯债债券,纯债,3,3,2024-07-04,1.1007,0.0002,2.70
009656,华安中债1-5年国开行债券ETF联接A,利率债,3,0,2024-07-04,1.0833,-0.0001,2.15
007740,天弘信益债券A,纯债,3,0,2024-07-04,1.0591,0.0001,3.16
002520,招商招瑞纯债债券C,信用债,3,3,2024-07-04,1.1372,0.0002,2.10
009772,嘉实彭博国开行债券1-5年指数A,利率债,3,0,2024-07-04,1.0422,-0.0002,2.73
012291,国联恒益纯债债券C,纯债,3,0,2024-07-04,1.2279,0.0003,3.60
010497,光大保德信中债1-5年政策性金融债指数A,利率债,3,0,2024-07-04,1.0814,-0.0002,2.82
009920,鹏华年年红一年持有期债券A,信用债,3,0,2024-07-04,1.1437,0.0001,2.00
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
003349,长信稳益纯债债券A,纯债,3,3,2024-07-04,1.0960,0.0000,2.48
004556,南方和元债券C,纯债,3,3,2024-07-04,1.0549,-0.0001,2.20
531021,建信纯债债券C,纯债,3,3,2024-07-04,1.5608,0.0001,2.09
002529,泰康安益纯债债券C,纯债,3,3,2024-07-04,1.0516,-0.0001,2.47
007433,兴银合丰政策性金融债债券A,利率债,3,0,2024-07-04,1.0942,-0.0002,2.54
675041,西部利得合享债券A,纯债,3,4,2024-07-04,1.0954,0.0001,2.48
004106,信诚稳丰债券A,信用债,3,3,2024-07-04,1.0795,0.0001,2.08
009924,中银中债1-5年期国开行债券指数,利率债,3,0,2024-07-04,1.0572,-0.0003,2.48
009459,创金合信季安鑫3个月持有期债券C,普通债券,3,0,2024-07-04,1.1456,0.0001,1.66
004001,宏利恒利债券A,纯债,3,3,2024-07-04,1.0982,0.0002,2.85
006636,华富恒欣纯债债券A,纯债,3,3,2024-07-04,1.1042,0.0002,2.92
007331,国泰惠融纯债,纯债,3,0,2024-07-04,1.0674,-0.0002,2.93
002442,鑫元汇利债券,信用债,3,3,2024-07-04,1.0357,0.0001,2.39
009168,博时富祥纯债债券C,信用债,3,0,2024-07-04,1.0681,0.0001,2.37
010479,鹏华丰颐债券,纯债,3,0,2024-07-04,1.0359,0.0000,2.03
460008,华泰柏瑞稳健收益债券A,纯债,3,2,2024-07-04,1.2071,0.0002,2.36
010397,中加瑞合纯债债券,纯债,3,0,2024-07-04,1.0549,0.0001,2.46
003193,创金合信尊智纯债债券A,纯债,3,3,2024-07-04,1.0360,0.0001,2.31
006367,交银施罗德裕祥纯债债券A,纯债,3,3,2024-07-04,1.0951,0.0001,2.79
007371,国联安增瑞政策性金融债纯债债券A,利率债,3,3,2024-07-04,1.0828,-0.0003,2.32
006506,永赢祥益债券C,信用债,3,3,2024-07-04,1.0211,0.0003,2.63
007348,永赢昌利债券C,信用债,3,0,2024-07-04,1.1184,0.0002,2.52
007374,永赢淳利债券,纯债,3,0,2024-07-04,1.1205,0.0001,2.40
003898,永赢丰益债券,纯债,3,3,2024-07-04,1.0457,0.0001,1.94
000814,鑫元合享纯债债券C,纯债,3,2,2024-07-04,1.0894,-0.0001,1.86
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
003927,国联恒信纯债债券C,信用债,3,3,2024-07-04,1.0709,0.0001,2.62
010884,中银臻享债券,纯债,3,0,2024-07-04,1.0364,-0.0001,2.43
006333,招商金鸿债券C,普通债券,3,3,2024-07-04,1.1529,0.0001,2.06
004602,前海开源润和债券A,利率债,3,3,2024-07-04,1.1927,-0.0001,3.14
700006,平安添利债券 - C,普通债券,3,3,2024-07-04,1.1269,-0.0009,3.20
006919,国寿安保泰和纯债债券,纯债,3,3,2024-07-04,1.0364,0.0001,2.40
003220,浙商惠利纯债债券,纯债,3,3,2024-07-04,1.0265,-0.0002,2.61
008964,华泰紫金中债1-5年国开行债券指数A,利率债,3,0,2024-07-04,1.1123,-0.0003,2.64
000252,景顺长城景兴信用纯债 - A,信用债,3,2,2024-07-04,1.1958,0.0002,2.84
005709,华安鼎益债券A,信用债,3,4,2024-07-04,1.1255,0.0001,2.12
009309,国寿安保尊庆6个月持有期债券A,普通债券,3,0,2024-07-04,1.1084,0.0000,3.40
007037,海富通聚合纯债,纯债,3,0,2024-07-04,1.0731,0.0000,2.76
003648,融通通祺债券A,信用债,3,3,2024-07-04,1.0675,0.0000,2.89
530014,建信利率债债券,利率债,3,0,2024-07-04,1.1324,-0.0001,2.41
006885,汇添富AAA级信用纯债债券C,信用债,3,3,2024-07-04,1.1197,0.0000,2.32
675043,西部利得合享债券C,纯债,3,4,2024-07-04,1.1357,0.0001,2.45
003656,民生加银鑫元纯债债券A,纯债,3,0,2024-07-04,1.0451,-0.0003,2.52
006180,中加颐合纯债债券A,纯债,3,3,2024-07-04,1.0999,0.0001,2.71
010476,太平恒久纯债债券,信用债,3,0,2024-07-04,1.0419,0.0001,3.66
009041,浦银安盛普天纯债债券A,纯债,3,0,2024-07-04,1.1147,0.0003,2.64
006340,国泰民安增益纯债债券C,纯债,3,3,2024-07-04,1.1725,-0.0005,3.27
006571,中金金元债券C,纯债,3,3,2024-07-04,1.0430,0.0002,2.27
001961,博时裕荣纯债债券,纯债,3,3,2024-07-04,1.1626,0.0002,2.76
005854,财通汇利纯债债券,纯债,3,3,2024-07-04,1.0227,0.0002,2.74
007558,中加优选中高等级债券C,纯债,3,0,2024-07-04,1.0544,0.0001,2.37
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
010767,建信利率债策略纯债债券A,利率债,3,0,2024-07-04,1.0703,-0.0002,2.58
009021,鹏华丰诚债券A,普通债券,3,0,2024-07-04,1.1462,-0.0013,2.08
007572,中加民丰纯债债券A,纯债,3,0,2024-07-04,1.0366,0.0000,2.21
011235,宏利中债1-5年国开行债券指数C,利率债,3,0,2024-07-04,1.0425,0.0000,1.81
004479,博时富和纯债债券,纯债,3,3,2024-07-04,1.0748,0.0000,2.57
007511,南方泰元债券C,纯债,3,0,2024-07-04,1.0704,0.0003,2.56
007333,嘉合磐昇纯债C,纯债,3,0,2024-07-04,1.1031,0.0001,2.01
003287,信诚稳益债券A,信用债,3,2,2024-07-04,1.0764,0.0001,2.06
006974,金鹰鑫日享债券A,普通债券,3,4,2024-07-04,1.0368,0.0000,1.89
003327,万家鑫璟纯债债券A,纯债,3,5,2024-07-04,1.1893,-0.0009,1.48
161221,国投瑞银双债增利债券C,普通债券,3,4,2024-07-04,1.2450,-0.0010,2.89
007878,惠升和风纯债债券C,利率债,3,0,2024-07-04,1.0547,-0.0002,2.41
003681,建信睿享纯债债券A,纯债,3,4,2024-07-04,1.0984,0.0002,2.88
007323,永赢久利债券,纯债,3,0,2024-07-04,1.0362,-0.0001,3.09
006791,建信睿兴纯债债券,纯债,3,3,2024-07-04,1.0398,-0.0001,1.84
009657,华安中债1-5年国开行债券ETF联接C,利率债,3,0,2024-07-04,1.0789,-0.0001,2.11
003121,信诚稳利债券A,信用债,3,2,2024-07-04,1.0731,0.0002,2.09
005936,申万菱信安泰惠利纯债债券A,纯债,3,3,2024-07-04,1.0188,0.0001,2.10
009773,嘉实彭博国开行债券1-5年指数C,利率债,3,0,2024-07-04,1.0387,-0.0003,2.67
006670,广发景秀纯债债券 A,纯债,3,3,2024-07-04,1.0766,0.0002,2.46
008748,大成景泰纯债债券C,纯债,3,0,2024-07-04,1.1037,0.0001,3.00
008636,新疆前海联合泰瑞纯债债券A,纯债,3,0,2024-07-04,1.0826,0.0001,2.74
003929,中银证券安进债券A,纯债,3,3,2024-07-04,1.0588,-0.0001,2.36
007284,工银瑞信中债1-5年进出口行债券指数A,利率债,3,0,2024-07-04,1.0644,-0.0001,2.57
007372,国联安增瑞政策性金融债纯债债券C,利率债,3,0,2024-07-04,1.0912,-0.0002,2.25
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
005704,永赢增益债券C,纯债,3,4,2024-07-04,1.0089,0.0001,1.88
009947,华宝宝泓纯债债券,信用债,3,0,2024-07-04,1.0587,0.0002,2.10
003767,宏利纯利债券A,纯债,3,3,2024-07-04,1.0573,0.0000,1.69
003056,嘉实稳泽纯债债券A,纯债,3,3,2024-07-04,1.0409,0.0001,2.33
004126,浦银安盛稳健增利债券（LOF）A,普通债券,3,3,2024-07-04,1.0930,0.0000,2.15
010803,天弘庆享债券A,纯债,3,0,2024-07-04,1.0143,-0.0003,2.23
006187,永赢盈益债券C,纯债,3,2,2024-07-04,1.0464,-0.0001,2.53
000070,国投瑞银中高等级债券C,普通债券,3,4,2024-07-04,1.1420,0.0000,2.60
006631,鑫元臻利债券A,信用债,3,3,2024-07-04,1.0192,-0.0001,1.74
003452,招商招盛纯债债券A,信用债,3,2,2024-07-04,1.0931,0.0000,2.38
004107,信诚稳丰债券C,信用债,3,2,2024-07-04,1.0766,0.0002,2.03
004247,德邦锐乾债券C,信用债,3,3,2024-07-04,1.0115,0.0000,2.29
110038,易方达纯债债券C,信用债,3,3,2024-07-04,1.1214,0.0003,3.18
008035,蜂巢恒利债券A,普通债券,3,0,2024-07-04,1.0965,-0.0006,5.32
011529,上银慧兴盈债券,纯债,3,0,2024-07-04,1.0367,-0.0001,2.34
005972,交银施罗德裕如纯债债券A,纯债,3,3,2024-07-04,1.0831,0.0002,2.91
004603,前海开源润和债券C,利率债,3,3,2024-07-04,1.1913,-0.0001,3.10
519740,交银丰盈收益债券A/B,信用债,3,2,2024-07-04,1.1111,0.0003,2.53
003542,财通纯债债券C,纯债,3,1,2024-07-04,1.1614,0.0001,3.04
003983,鹏华丰惠债券,信用债,3,3,2024-07-04,1.0976,0.0001,1.92
012039,中加中债-1-5年国开行债券指数,利率债,3,0,2024-07-04,1.0548,-0.0001,2.40
007292,民生加银兴盈债券,信用债,3,3,2024-07-04,1.1151,0.0003,3.32
002930,博时聚润纯债债券A,纯债,3,2,2024-07-04,1.0287,0.0001,2.19
011007,国投瑞银顺臻纯债债券C,纯债,3,0,2024-07-04,1.0872,0.0000,2.44
006789,中信保诚景丰债券A,信用债,3,3,2024-07-04,1.0128,-0.0004,2.63
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
006554,华安鼎益债券C,信用债,3,4,2024-07-04,1.1224,0.0001,2.07
000319,宏利淘利债券 - A,普通债券,3,4,2024-07-04,1.2859,0.0003,2.49
008015,嘉实中债3-5年国开行债券指数A,利率债,3,0,2024-07-04,1.0459,-0.0003,2.58
003837,东方臻享纯债债券A,纯债,3,0,2024-07-04,1.0337,0.0002,2.56
009670,东方红益丰纯债债券A,纯债,3,0,2024-07-04,1.0947,0.0001,2.59
006089,永赢润益债券C,纯债,3,3,2024-07-04,1.0838,0.0000,2.38
001750,景顺长城景瑞收益债券A,普通债券,3,0,2024-07-04,1.1905,-0.0002,3.10
006282,摩根欧洲动力策略股票（QDII）A,QDII环球股票,3,2,2024-07-03,1.4038,0.0106,5.68
005074,永赢永益债券C,纯债,3,3,2024-07-04,1.0296,0.0001,2.46
006172,万家鑫悦纯债债券A,利率债,3,3,2024-07-04,1.0411,-0.0007,1.69
470030,汇添富鑫禧债券,纯债,3,0,2024-07-04,1.0330,0.0001,1.97
002381,东海祥瑞债券A,纯债,3,0,2024-07-04,1.1673,0.0001,2.35
002246,泰康稳健增利债券C,普通债券,3,3,2024-07-04,1.5212,-0.0005,2.07
003810,招商招顺纯债债券C,信用债,3,0,2024-07-04,1.1146,0.0002,2.15
009407,格林泓远纯债债券A,纯债,3,0,2024-07-04,1.0999,0.0001,2.65
009407,格林泓远纯债债券A,纯债,3,0,2024-07-04,1.0999,0.0001,2.65
650001,英大纯债 - A,普通债券,3,3,2024-07-04,1.1409,-0.0009,3.30
860050,光大阳光稳债中短债债券C,普通债券,3,0,2024-07-04,1.1417,0.0001,1.98
970029,安信资管瑞元添利一年持有期债券A,普通债券,3,0,2024-07-04,1.1327,-0.0008,1.61
006151,南方交元债券 A,信用债,3,4,2024-07-04,1.1423,0.0002,2.53
970030,安信资管瑞元添利一年持有期债券B,普通债券,3,0,2024-07-04,1.1324,-0.0008,1.61
010240,平安季季享3个月持有期债券A,纯债,3,0,2024-07-04,1.1135,0.0001,1.81
675053,西部利得合赢债券C,纯债,3,2,2024-07-04,1.0636,0.0000,2.02
000669,国寿安保尊享债券C,普通债券,3,2,2024-07-04,1.1950,-0.0021,2.52
519078,汇添富增强收益债券A,普通债券,3,2,2024-07-04,1.2260,-0.0008,4.17
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
012451,国寿安保安恒金融债债券,纯债,3,0,2024-07-04,1.0315,-0.0008,3.47
004463,鹏华丰玉债券A,纯债,3,3,2024-07-04,1.0491,0.0001,2.78
005952,民生加银恒益纯债债券C,纯债,3,3,2024-07-04,1.0636,-0.0003,3.40
003210,博时智臻纯债债券A,纯债,3,3,2024-07-04,1.0713,-0.0001,1.92
